domains,entityid,name
"4,29",1524494955082772482,La nuit du festival de Cannes
"4,29",1518168810901032960,Speed Kills
"4,29",1523239194356633600,The Perfect Pitch
"4,29",1520357010587328512,Zimdings
"4,29",1521433211720507392,Ian King Live
"4,29",1521787779255996416,It Takes Two to Tango
"4,29",1522695508233310208,聖恋島殺人事件・絶海ミステリー巨編!海の魔物と島の秘密
"4,29",1519982412612005888,Milestones
"4,29",1524337195313627136,Stars à Cannes 2022
"4,29",1521064726641348608,Baby Steps
"4,29",1522512547043151873,Countdown
"4,29",1522520944207532033,Defeat the Cheat
"4,29",1517822270483304448,Winter Wipeout: Don't Fear the Beaver
"4,29",1520704519998386176,Fan Fare
"4,29",1518174044033470464,Familles nombreuses : la vie en XXL
"4,29",1517819694719258624,"Ivy League Tournament, Semifinal: Pennsylvania vs. Brown"
"4,29",1522695305417805824,Joins BBC News
"4,29",1524331017409949698,Invasive Russian Reds
"4,29",1524322341127290880,To Be Announced
"4,29",1519262974896082944,Jimmy Carr: Stand Up
"4,29",1520702353187373057,Sky News at Ten
"4,29",1520156618545016832,"Senator Mark Warner (Democrat): Chairman, US Senate Intelligence Committee"
"4,29",1518166400841306112,Little Bo Bleep
"4,29",1518902617102962688,Extraction-oblitération
"4,29",1524327149359882241,This Is BBC Four
"4,29",1522695303593291776,Elon Musk's Twitter Takeover
"4,29",1522513667329122305,SportsCenter
"4,29",1517821710430474241,The Hustlers
"4,29",1524131253624049664,Les âmes soeurs
"4,29",1518890452828622849,La météo
"4,29",1518890947244740608,Mother's Day
"4,29",1522515422100086785,Jesus
"4,29",1518909349371908096,Daily Wager
"4,29",1521430815007158272,The Global Brief With Bianca Nobilo
"4,29",1521798466766196736,The Shrining
"4,29",1517817171203608576,Andrew & Zach
"4,29",1519271651380105216,NBC 10 Boston Today at 6:00am
"4,29",1518162662814740480,Clubba Hubba
"4,29",1518181454009696256,Striptease
"4,29",1521430181851721728,518 (Top 5)
"4,29",1523974279590678534,L'Absence de Leonard
"4,29",1519623901059293185,Tudão MTV
"4,29",1521810146883563520,NBC 10 Boston News at 7pm
"4,29",1524330419704918018,Nightmare in Fargo
"4,29",1518894432740732928,Breaking Barb
"4,29",1522335142118760451,The Vengeance Formulation
"4,29",1520703227217383424,Télématin
"4,29",1523238289771163648,スーパーJチャンネル
"4,29",1522510098953764864,RightThisMinute
"4,29",1523621161392738314,The Hangover Part II
"4,29",1524331299296579585,Nothing to Declare
"4,29",1522896842270199810,呼び出し先生タナカ2時間スペシャル
"4,29",1519974867717689345,Gogglebox
"4,29",1521800528052727808,A Romantic Meal
"4,29",1523239819106693121,テレビショッピング
"4,29",1522893912653795330,Bordeaux
"4,29",1521074883119108097,Zach Attack; Flying Solo
"4,29",1517802308943245312,Scènes de ménages
"4,29",1524337194034352129,Cannes 2022
"4,29",1520343398527299584,Le 6h info
"4,29",1518692600273784837,Graines d'artistes
"4,29",1523960353134026752,black-ish
"4,29",1522687909576331265,MyPillow Topper
"4,29",1521444515059363840,Documentaire
"4,29",1524327148982456321,To Be Announced
"4,29",1521076229213876224,Paid Programming
"4,29",1522529389027627008,Escape to the Chateau: DIY
"4,29",1518546601622441984,The Mother Load
"4,29",1519994375912116224,Pimemento
"4,29",1519791024448569344,L'Equipe du soir
"4,29",1523762397575454722,Whistleblower
"4,29",1521429039499554818,スペインかぜ 恐怖の連鎖
"4,29",1523978456215613441,TVZ Clássicos
"4,29",1521801001753145344,CONCACAF Gold Cup: The Finals
"4,29",1520340822960459778,La p'tite librairie
"4,29",1521795570397970439,Two Spirits: Part 2
"4,29",1523610523463405568,Thanksgiving IV
"4,29",1518537555506962435,Wake of Destruction
"4,29",1519249831172091904,One in a Bazillion
"4,29",1521075474998300672,The Potter's Touch
"4,29",1520146402411638784,Froggy Fantasy
"4,29",1517806028682715137,Rising Pune Supergiants v Kings XI Punjab
"4,29",1523974280496615424,Téléachat
"4,29",1519252684133437440,Over the Wall
"4,29",1520139032469991425,ITV News London
"4,29",1523413967757971457,WWE Friday Night SmackDown
"4,29",1518705034766077952,Dimanche en politique
"4,29",1522155646501605376,Touche pas à mon poste !
"4,29",1524342491977191424,Angel in the Flesh
"4,29",1518540117886992384,Meet the Robinsons
"4,29",1521960215008014336,The Ibiza Weekender
"4,29",1521084506756632576,Bottle Episode
"4,29",1524330417947496450,Scout's Honor
"4,29",1521445978221412354,Sul da França
"4,29",1522689684190613504,Top CStar
"4,29",1517808038727483392,Monsieur Monk et le lépreux
"4,29",1523769126572814337,De l'ombre à la lumière
"4,29",1519632647504289792,Vampirus
"4,29",1521786550551400448,Ginger's Last Binger
"4,29",1523960781565399040,Retenue
"4,29",1522315367456010240,Leeds
"4,29",1521797333540753408,Fight Back Taxes
"4,29",1520706365827690496,Yachty or Nice
"4,29",1523607003116892161,Rory Mcllroy
"4,29",1522168568812425216,Le hit W9
"4,29",1521793730109345792,Aunt May's Mess; Foam Sweet Foam
"4,29",1518543231184646144,Le retour du fils prodigue
"4,29",1520340569662271488,Death on the Nile
"4,29",1524341517774598144,Boardwalk Empire
"4,29",1517807779255181312,Le journal de 8h
"4,29",1518543440992030721,1980: Roberto Duran v Sugar Ray Leonard
"4,29",1522896304061313024,日テレポシュレ
"4,29",1522897969481101312,Spring Wipeout: The Wizard of Owws
"4,29",1522509488758042625,TMZ Sports
"4,29",1523244824643522560,Caldeirão com Mion
"4,29",1522170486146301953,Superhero
"4,29",1521065444051877888,爆問×伯山の刺さルール!
"4,29",1520357849498488832,The Countdown Reflection
"4,29",1520139031396331520,ITV Lunchtime News
"4,29",1524341163934724096,news zero
"4,29",1518182617882894338,Richie Rich
"4,29",1523413968340983808,Chickamauga
"4,29",1521241393368158208,Border Security
"4,29",1520714830465822720,Mysterious Tombs
"4,29",1522163127374077953,Nothing to Declare
"4,29",1519995599067570176,Days of our Lives
"4,29",1523962007971532801,#7
"4,29",1519979997242400772,Policiers de Lille : immersion exclusive avec la brigade anti-criminalité
"4,29",1524343955655077894,Basketball Wives
"4,29",1522163820017250304,Great Outdoors
"4,29",1524325445579132928,Plan and Execution
"4,29",1523977619171004416,Roland-Garros
"4,29",1518174898144768001,Rio Shore
"4,29",1523615320509878274,To Be Announced
"4,29",1522518642130178049,A Subservient Ghost
"4,29",1519263531811495937,Crimes et faits divers : la quotidienne
"4,29",1518535059065610240,Parole inattendue
"4,29",1521802465158438913,"Qui a assassiné le kiné de l'oise ? soupçonnée, son ex-femme parle"
"4,29",1522685023228334080,Fix the Car
"4,29",1518171027913592832,The Gold Wizard
"4,29",1524140571610083328,Bourse
"4,29",1522160301143076865,Comment choisir un jeu vidéo pour ses enfants ?
"4,29",1523979549284872192,BT Sport ESPN is now in HD on Channel 530
"4,29",1522894694958518272,Le vieux fusil
"4,29",1518181735409758208,BT Sport ESPN is now in HD on Channel 530
"4,29",1519980547895750656,Além da Ilusão
"4,29",1523597627123675136,"NASCAR All-Star Race, Qualifying"
"4,29",1522877864458084352,Martignas-sur-Jalle
"4,29",1520704206163771393,The One With the 7 Foot Marilyn
"4,29",1523618839472197633,Squirrels Squirrels Squirrels
"4,29",1522520944228507649,Pups Save a Space Rock; Pups Save a Good Mayor
"4,29",1522321296436039680,Parents Weekend
"4,29",1522896662288429056,Snow
"4,29",1520514531511791616,Playoffs: Semifinals
"4,29",1522525618243465217,Los Angeles Rams at Green Bay Packers
"4,29",1519614622277398530,Paid Programming
"4,29",1520702354298834945,Sky News Including FYI
"4,29",1524338937463926786,Question Team
"4,29",1520340569288966144,"Tripe All Over the Place, Presumably"
"4,29",1523606782320406528,At the Scene
"4,29",1519785933083594752,Fishing for Dandelions
"4,29",1520146400750624768,Can We Play Winter Sports
"4,29",1521432629299474432,"Un jour, une question"
"4,29",1521807970002038785,Where Is Missing Kyron Horman? His Stepmother Speaks
"4,29",1522887979869499392,Pure Evil and a Free Piece of Cheesecake
"4,29",1520139689428021250,Greg Guillotin : le pire gendre
"4,29",1523777423069786114,Schedule Release '22
"4,29",1522532727706189826,Nick Cannon Presents: Wild 'n Out
"4,29",1519614315715694592,Amanpour
"4,29",1522890945317855233,Fracture
"4,29",1521071142055727104,Le 6h info
"4,29",1517812121513304064,Carnage in the Streets
"4,29",1523980163406450688,The Last One to See Them
"4,29",1523247498029985792,The Late Show With Stephen Colbert
"4,29",1522676656137142272,Ready Steady Cook
"4,29",1522685021839974402,The One With Chandler in a Box
"4,29",1521435133194121217,Tom Foolery
"4,29",1524491325625708546,To Be Announced
"4,29",1523243105767501824,"News, Sport & Weather"
"4,29",1519979740420984833,Tout le monde veut prendre sa place
"4,29",1522896842383523841,ワイドナショー
"4,29",1524499607606022148,Car accident? Free Legal Consultation
"4,29",1523959368047235073,Tweek x Craig
"4,29",1524343955776688130,The Wayans Bros.
"4,29",1521792395116904450,Mumbai Indians v Sunrisers Hyderabad
"4,29",1518905636947304448,Anteaters. They're Just Crazy-Lookin'
"4,29",1520347739866865664,Joseph Prince
"4,29",1517821022099034112,The Blackout Part I: Tragedy Porn
"4,29",1517814681762598913,Top clip
"4,29",1519988496135467008,Que Fim Levou?
"4,29",1524512038759796736,PowerXL Duo Nutrisealer
"4,29",1523248587362103297,The One With Joey's Interview
"4,29",1523245342614949888,Search and Rescue; Secret Lives of Teachers
"4,29",1524342490819485696,Paid Programming
"4,29",1520347421204570112,Tricky Cricket
"4,29",1519994661867122688,The Morning After
"4,29",1521443667013038082,La France a tout pour réussir
"4,29",1520139032570650625,Tipping Point
"4,29",1521600217207869441,Select Committees
"4,29",1524343956741386243,My Wife and Kids
"4,29",1519262056045678592,Danielle & BJ
"4,29",1519979739225546752,Météo 2
"4,29",1521077274333745157,MyPillow Topper
"4,29",1521608503676194816,Pulling Double Booty
"4,29",1522321299309088769,Totally Bonkers Guinness World Records
"4,29",1523063388951121921,The Equalizer
"4,29",1517807777728524288,Japon
"4,29",1518545807263166466,Things That Go Pahrump in the Night
"4,29",1519617549494669312,Affaire conclue : la vie des objets
"4,29",1523978957082660864,To Be Announced
"4,29",1517803414012395520,Téléshopping
"4,29",1522891464803373058,CNN Newsroom Live
"4,29",1523252709855399936,Clique
"4,29",1522315786286555136,Food Unwrapped
"4,29",1521437552959315969,CBS Evening News With Norah O'Donnell
"4,29",1523960781942915072,Météo
"4,29",1521067870796468224,African Voices: Changemakers
"4,29",1523619394777018370,Universal Medicine
"4,29",1523255702864629760,"Bang, Zoom, Pawn on the Moon!"
"4,29",1523970802932101121,That's Not Amore
"4,29",1523605425203023873,"Affaire conclue, tout le monde a quelque chose à vendre"
"4,29",1520346851366428673,CBS Evening News With Norah O'Donnell
"4,29",1519973327963521025,This is Zit: Blackheads Are Back
"4,29",1519991384765132807,Uniforms
"4,29",1523610227492278272,Saudi Track Guide
"4,29",1521445584686620672,Pasta Party
"4,29",1521793730444857347,I'll Be Here
"4,29",1520337811378827264,Ça peut vous arriver
"4,29",1520341655513051136,2017 Final: Mumbai Indians v Rising Pune Supergiant
"4,29",1520344352182071296,Reunion Part 2
"4,29",1523244588785307648,To Be Announced
"4,29",1523617018720649216,Coin Collecting with Mike Mezack
"4,29",1523607290326122496,Palm Print Conviction
"4,29",1522522047758225408,Best Of 2021: Loop 3
"4,29",1524339694972010496,Les matinales
"4,29",1519613424178655233,テレビショッピング
"4,29",1524501701817819136,モンスター種族言えるかな?
"4,29",1523240090964660224,NewsCenter 5 Weekend EyeOpener
"4,29",1523980993966739456,"NCAA Tournament, Regional: Teams TBA"
"4,29",1520341237332463617,Dirty Dancing
"4,29",1521805902394761217,Larry King's Prostate Report - Secrets To Prostate Health Revealed
"4,29",1521435444717625344,Rick Steves' Tasty Europe
"4,29",1522520945948172288,To Dad and Back; Survivoring
"4,29",1519262972438216704,The One With the Chicken Pox
"4,29",1524323424788647937,"""この街ドラマチック""を探して 都営地下鉄大江戸線"
"4,29",1524496458291970048,C'est bon à savoir
"4,29",1520138052013674496,Discipline
"4,29",1521441805161488389,"Jeffrey Epstein, Jean-Luc Brunel : suicides, sexe et prostitution"
"4,29",1519435185627951104,Deadpool 2
"4,29",1518165601578995712,Rush Hour 2
"4,29",1522515423987527680,Fala Brasil
"4,29",1518902854932520960,South Korea
"4,29",1522322837842788352,Brand New Game
"4,29",1522895555822690304,No Limite
"4,29",1518176937083957251,Sydney Roosters v Gold Coast Titans
"4,29",1523766512896471040,Le cochon du milieu
"4,29",1519257089079537666,Raptor Round Up
"4,29",1523250167398371329,"Sunrise, Sunset"
"4,29",1523057412504125440,Good Morning Business
"4,29",1521800266592382978,Were You Sexually Inappropriate With My Child?
"4,29",1522315365983817729,Nothing's Donna Stop Us Now
"4,29",1524343686984732676,A Big Piece of Garbage
"4,29",1523241011715006464,Men in Black
"4,29",1524340527860117504,Money
"4,29",1517823235080916997,Sit Me Baby One More Time
"4,29",1523239820301987840,ダイアンのガチで!ごめんやす
"4,29",1523060495237849088,スッキリ
"4,29",1520353344820178944,BBC News
"4,29",1523599578611609600,Fire and Desire
"4,29",1520341655513034753,Royal Challengers Bangalore v Punjab Kings
"4,29",1523606785004765184,Princes in the Tower
"4,29",1517823048329560065,Teleshopping
"4,29",1518172236917534721,"Knock Knock, Who's There?; Pat Hearts Squid"
"4,29",1517805411881037824,Golf Central
"4,29",1520139032759463936,ITV News
"4,29",1522174588087521280,George to the Third Power
"4,29",1519633407541596162,Access Hollywood
"4,29",1518902041392812033,The One With the Sonogram at the End
"4,29",1523256812899737600,月曜から夜ふかし
"4,29",1520702352482725889,Sky News
"4,29",1522695303593222146,The Travel Show
"4,29",1521791707972440064,PGA TOUR Champions Learning Center
"4,29",1522521576620498945,The Case That Haunts Me 3
"4,29",1521795064065785857,Além da Ilusão
"4,29",1522893059280621569,Los Angeles Dodgers at Philadelphia Phillies
"4,29",1523250163929673728,Paid Programming
"4,29",1519785933561733120,Unwind with ITV
"4,29",1517824004987314176,The HUB Today
"4,29",1521954094348259328,Jessie's Song
"4,29",1522167116589281281,Semifinal: United States vs. Canada
"4,29",1521431113536737281,The Raft
"4,29",1517811496364904449,Knight Smurfalot; Forget Me What?
"4,29",1518532131349172224,Vegas Vacation
"4,29",1523979472826814464,Boardwalk Empire
"4,29",1519976418800590854,The Situation Room With Wolf Blitzer
"4,29",1519629616528330752,No Estúdio com Karol Conká
"4,29",1523241832871645186,Downton Abbey
"4,29",1517819923803688960,Um Sortudo Azarado
"4,29",1519623901059313665,Vicky And Holly's Task
"4,29",1521793730444886017,We Don't Need No Stinkin' Badges
"4,29",1519978855976472576,"News, Sport & Weather"
"4,29",1519248907456245762,Lil' Crime Stoppers
"4,29",1518891572342845440,CNN Newsroom with Michael Holmes
"4,29",1521787346298892289,Inogen Portable Oxygen - No More Tanks!
"4,29",1519248907443728385,Jakovasaurs
"4,29",1518891571105607682,Early Start With Christine Romans and Laura Jarrett
"4,29",1522692686829871105,BBC News at One
"4,29",1522315366608740352,Love Your Weekend with Alan Titchmarsh
"4,29",1523601012157599745,Sudden Death
"4,29",1523973054270885889,To Be Announced
"4,29",1519780693424803840,Memories of the Future
"4,29",1520359573357350912,NBC 10 Boston News Today at 4:00am
"4,29",1522529812962631681,意地
"4,29",1519249348344700928,Just Not That Into You
"4,29",1522170485739376640,The IT Family of Four
"4,29",1519259954540023808,The Big Boy vs. the Heavyweight
"4,29",1524136704327647233,Welsh First Minister's Questions
"4,29",1521810145440804866,The Kelly Clarkson Show
"4,29",1519785935314952192,Freestyle Aerial Jumps
"4,29",1520348486302019585,Paid Programming
"4,29",1517810287470030849,Armageddon Highway
"4,29",1522160565765885952,Alita: Battle Angel
"4,29",1518177896245780483,Chanel and Sterling CCLXXVII
"4,29",1519051687570202624,Et si on se rencontrait ?
"4,29",1517802310281302016,J5 : Norbert Tarayre / Pierre Augé
"4,29",1523252444930609152,Chiefs v Western Force
"4,29",1522332611196030976,Food Unwrapped Investigates
"4,29",1521247005204357120,ZIP!
"4,29",1519257086185463808,Baptiste
"4,29",1519429288948240384,WWE NXT UK
"4,29",1524499923420385280,Never Fear Power Outages
"4,29",1523960782865584129,Semaine 1 - j1 : l'évaluation d'entrée
